text_clean,label
"california gym temps où allais 2007 2008 assez étouffant, fait chaud, petite salle muscu. .. sais si ça arrangé depuis. lake club salle très grande, machines récentes, peu monde matin, vu dragueurs, plus chère california gym comptez 700dt an 240 dt mois néanmoins cours, california gymnase semble être meilleure",1
"petit, mal entretenu",1
_emoji_ok_ california gym tunisia is amazing _exclamation_ love the energetic and motivating environment. the trainers are friendly and always ready to help. the facility is well equipped and the classes are engaging. it great esplanade to workout and reach your fitness goals _exclamation_,1
tout parfait sauf heures où beaucoup gens doivent attendre chaque exercice,1
"tout parfait, sauf heures où beaucoup monde doit attendre chaque exercice",1
"spécifiquement enregistré pouvoir utiliser sauna problème santé. cependant, allumé sans accord préalable, puis noté température plus basse. demandé monnaie plusieurs reprises, continué mentir prétendant avoir fait. matériel cours semble bon. utilisez beaucoup cependant.",1
"inscrit spécifiquement pouvoir utiliser sauna problème santé. cependant, allumé sans accord préalable, alors constaté température plus basse. demandé plusieurs fois changer, continué mentir prétendant avoir besogne. classe considérable semblent bons. démarche beaucoup utilisés, cependant.",1
"inscrit spécifiquement pouvoir utiliser sauna issue santé. cependant, allumé sans accord préalable, alors constaté température plus basse. demandé plusieurs fois changer, continué mentir prétendant avoir fait. cours matériel semblent bons. beaucoup utilisés, cependant.",1
"inscrit spécifiquement pouvoir utiliser sauna retourner santé. cependant, allumé sans accord préalable, alors constaté fièvre plus basse. demandé plusieurs fois changer, continué mentir prétendant avoir pièce. cours matériel semblent bons. beaucoup utilisés, cependant.",1
"inscrit spécifiquement pouvoir utiliser sauna problème santé. cependant, rien allumé sureau accord préalable, alors constaté température plus basse. demandé plusieurs fois changer, continué mentir prétendant avoir fait. cours matériel semblent bons. beaucoup utilisés, cependant.",1
"inscrit spécifiquement pouvoir utiliser sauna problème santé. cependant, allumé sureau accord préalable, alors constaté température plus basse. demandé plusieurs fois changer, continué mentir prétendant avoir fait. course matériel semblent bons. beaucoup utilisés, cependant.",1
coachs _exclamation_ _exclamation_ _exclamation_ _exclamation_ sourire fait mal _exclamation_ _exclamation_ préfère loin soukra californienne poli amical responsable toujours attentif,1
formateur _exclamation_ _exclamation_ _exclamation_ _exclamation_ sourire fait mal _exclamation_ _exclamation_ préfère être loin soukra californienne poli amical responsable toujours écoute,1
coachs _exclamation_ _exclamation_ _exclamation_ _exclamation_ sourire fait mal _exclamation_ _exclamation_ préfère soukra loin californie poli sympathique responsable toujours écoute,1
coachs _exclamation_ _exclamation_ _exclamation_ _exclamation_ sourire pièce fil mal _exclamation_ _exclamation_ préfère loin california soukra poli aimable responsable toujours écoute,1
"testé gym california gym tunis. celui marsa petit, idéal séance rapide. contre, machines souvent bondées, difficiles utiliser. avantage, existe plusieurs salles gym californiennes auxquelles pouvez souscrire abonnement accéder celle choix. aimé celui lac 1, plus spacieux. 2018, abonnement mensuel coûtait environ 120 45 euros. trouver plus informations site web.",1
"testé salle sport california gym tunis. celle marsa fillette, idéale séance rapide. contre, souvent bondée difficile utiliser machines. avantage, existe plusieurs salles california gym peut prendre abonnement accéder celle choix. bien aimé celle lac 1, plus spacieuse. 2018, abonnement mensuel coûtait environ 120 tnd 45 euros. trouverez plus informations site",1
"testé salle sport california gym tunis. celle marsa petite, idéale séance myoclonie. con, souvent bondée difficile utiliser machines. avantage, existe plusieurs salles california gym peut prendre abonnement accéder celle choix. avoir aimé celle lac 1, plus spacieuse. 2018, abonnement mensuel coûtait environ 120 tnd quarante cinq euros. trouverez plus informations site web.",1
"testé salle sport california gym tunis. celle marsa petite, idéale séance rapide. contre, souvent bondée sévère utiliser machines. avantage, existe plusieurs salles california gym peut prendre abonnement accéder celle choix. bien aimé celle lac 1, plus spacieuse. 2018, abonnement mensuel coûtait environ 120 tnd 45 euros. trouverez plus informations site web.",1
"testé salle sport california gym tunis. celle marsa petite, idéale séance rapide. bagnard, souvent bondée difficile utiliser machines. avantage, existe plusieurs salles california collège peut prendre abonnement accéder celle choix. bien aimé celle lac deux, plus spacieuse. 2018, abonnement mensuel coûtait environ 120 tnd 45 euros. trouverez plus informations site web.",1
"testé salle sport california gymnase tunis. celle marsa petite, idéale séance rapide. contre, souvent bondée difficile utiliser machines. aide, existe plusieurs salles california gym peut prendre abonnement accéder celle possibilité. bien aimé celle lac 1, plus spacieuse. 2018, abonnement mensuel coûtait environ 120 tnd quarante cinq euros. trouverez plus informations site web.",1
très occupé,1
"très belle salle, matériel professionnel, coach qualifié, vestiaires douches très bon état salle musculation espace musculation vraiment très petit peut peine bouger",1
"très bel espace, matériel professionnel, entraîneur diplômé, vestiaires, douches, très bon état, salle musculation, espace musculation, vraiment très petit, peut peine bouger",1
"très belle salle, matériel professionnel, entraîneur diplômé, vestiaires, douches, très bonnes conditions, salle musculation, espace musculation, vraiment très petit, bouge peine.",1
"tres belle salle, équipement profession, coach qualifié, vestiaires douches très bon état salle musculation espace musculation vraiment très petite peut peine deplacer",1
"tres belle chambre, équipement professionnel, coach qualifié, vestiaires douches très bon état reprendre musculation espace musculation vraiment très petite peut peine deplacer",1
"tres belle salle, équipement professionnel, coach qualifié, vestiaires douches très bon état reprendre musculation espace musculation vraiment très petite peut peine deplacer",1
bonnes machines beaucoup monde salles bains nécessitent peu entretien,1
bonnes machines beaucoup monde salles bain besoin peu maintenance,1
bonnes machines beaucoup monde salles salle bains besoin peu entretien,1
bonnes machines beaucoup monde salles bain besoin peu office,1
assez chaire,1
"personnel super coachs très professionnel top cependant petit bémol vaporium toujours room service mal clim, trop chaud lors coaching",1
"coach personnel super, très professionnel, top, petit inconvénient, vaporium, toujours room service, mal, clim, trop chaud pendant coaching",1
"personnel super formateurs très professionnel meilleur, bien petit désagrément vaporium toujours room service mal climatisation, trop chaud pendant entrainement",1
"personnel super coachs très professionnel top cependant petit bémol vaporium tjr service salles mal climatisé, trop chaud quand mentorat",1
"personnel super coachs chaud professionnel top cependant petit bémol vaporium tjr service salles mal climatisé, trop chaud quand coaching",1
"personnel super coachs chaud professionnel top cependant blaguer bémol vaporium tjr service salles mal climatisé, trop chaud quand coaching",1
chambre centre urbain très bien équipée. seul problème déflecteur piscine fonctionne trop mal _exclamation_,1
chambre très bien équipée centre ville. seul problème déflecteur piscine fonctionne si mal _exclamation_,1
salle centre urbain très bien équipée. probleme baffle piscine fonctionnent dommage _exclamation_,1
salle centre urbain très bien équipée. seul probleme baffle piscine fonctionnent étape dommage _exclamation_,1
excellent équipement. climatisation fonctionne derniers temps généralement très fréquentée.,1
"excellente équipe. climatisation fonctionne derniers temps, généralement beaucoup monde.",1
éminent équipement. climatisation fonctionne rien derniers temps généralement beaucoup monde.,1
excellent mécanisme. climatisation fonctionne derniers temps généralement beaucoup réalité.,1
excellent équipement. climatisation fonctionne marche derniers temps généralement beaucoup monde.,1
"coût pass journalier 35 tnd 10 eur. endroit délabré, beaucoup choix équipement. grand monde. génial, probablement meilleure option région.",1
"pass journalier coûte 35 10 euros. endroit délabré, beaucoup variété équipements. grand monde. génial, probablement meilleure option région.",1
"coût pass journalier trente cinq tnd 10 eur. endroit délabré, beaucoup choix équipement. maint univers. génial, probablement meilleure option région.",1
"coût pass journalier trente cinq tnd 10 eur. endroit délabré, lancer beaucoup choix équipement. beaucoup monde. génial, probablement meilleure option région.",1
"coût pass journalier trente cinq tnd 10 eur. endroit délabré, beaucoup choix équipement. beaucoup monde. génial, probablement meilleure alternative domaine.",1
"spa hammam piscine jacuzzi plutôt sympa part jacuzzi eau chauffé juste bulles, triade hammam seul fonctionnel autre marchais ensuite aucune précision concernant supplement surprise fin où demande payer 70 dt massage sans cela préciser aucune affiche téléphoner quand demande pourquoi ça préciser dit demander. propreté lieux qualité mise dispositions peignoir top. accueil revoir moins",1
"spa hammam piscine jacuzzi plutôt sympa part jacuzzi eau chauffé juste bulles, trois hammam seul fonctionnel autre marchais ensuite aucune précision concernant supplement surprendre conclusion où demande payer 70 dt massage sans cela préciser aucune poster téléphone quand demande pourquoi ça préciser dit demander. propreté lieux excellent mise dispositions peignoir top. accueil revoir moins",1
"spa hammam piscine jacuzzi plutôt sympa part jacuzzi eau chauffé juste bulles, trois hammam seul fonctionnel autre marchais ensuite aucune précision concernant supplement surprise fin où demande payer 70 dt massage sans cela préciser aucune affiche téléphone quand demande pourquoi ça étape préciser dit demander. propreté lieux éminent mise dispositions peignoir top. accueil revoir moins",1
"california gym is the place to be _exclamation_ the trainers are amazing and always push to do my best. the facility is clean and spacious, and the equipment is top notch. love the variety of classe they offer. it the best gym in town _exclamation_",1
"california gym is the place to be _exclamation_ the trainers are amazing and always push to do my best. the facility is clean and spacious, and the equipment is top notch. love the variety of classes they offer. it the best gym in ville _exclamation_",1
materiel cardio top. celui musculation trop vieux. adhérents cette salle particulier esprit sportif chacun croit matériel appartient. si veut faire séance bonne environnement faut éviter cours collectifs heures pointe. autre bémol lever souvent panne.,1
materiel cardio top. celui musculation trop vieux. adhérents cette salle spécial esprit sportif chacun croit matériel appartient. si veut faire séance bonne humeur faut éviter cours collectifs heures pointe. autre bémol ascenseur souvent défaillance.,1
materiel cardio top. celui musculation trop vieux. adhérents cette salle particulier esprit sportif chacun croit matériel appartient. si veut ut séance bonne humeur faut éviter cours collectifs heures pointe. autre bémol ascenseur souvent panne.,1
materiel cardio top. celui musculation trop vieux. adhérents cette salle particulier esprit sportif chacun croit matériel appartient. si veut faire séance domestique humeur faut éviter cours collectifs heures pointe. autre bémol ascenseur souvent panne.,1
materiel cardio top. celui musculation trop vieux. adhérents cette salle particulier esprit sportif chacun croit matériel appartient. si veut faire séance bonne humeur faut éviter route collectifs heures pointe. autre bémol élévation souvent panne.,1
"mois, environ 70, beaucoup trop cher, mauvaise qualité cette pièce. trop monde. seulement trois haltères 20 kg importe quelle pièce. autres petits haltères légers. support squat banc plat. encore fois, assez monde. seulement deux disques 2,5 kg importe quelle pièce, mi temps, peuvent être trouvés. disques 1,25 kg. endroit désordre, gens mettent matériel bon endroit. espace trop petit. prix injustifiable.",1
"mois, environ 70, beaucoup trop cher, mauvaise qualité cette pièce. trop monde. seulement trois haltères 20 kg chaque pièce. autres petits haltères légers. support squat banc plat. encore fois, assez monde. seulement deux disques 2,5 kg, place, mi chemin, introuvables. tranches 1,25 kg. endroit désordre, gens mettent matériel bon endroit. espace trop petit. prix injustifié.",1
"mois, environ 70, trop cher, mauvaise qualité cette pièce. trop monde. seulement trois haltères 20 kg importe quelle pièce. autres haltères petits légers. banc plat squats. encore fois, assez monde. seulement deux disques 2,5 kg importe quelle pièce, temps partiel, trouve pas. disques 1,25 kg. endroit désordre, gens mettent matériel bon endroit. espace trop petit. prix injustifiable.",1
"mois, peu près 70, beaucoup trop coûteux qualité médiocre cette salle. assez monde. seulement trois haltères 20 kg toute salle. autres haltères minuscules légers. rack squat banc plat. encore fois, suffisant nombre personnes. seulement deux disques 3, kg toute salle, moitié temps, trouve pas. disques 2, 25 kg. endroit désordre, peupler remettent escalier matériel bon endroit. espace trop petit. prix injustifiable.",1
"mois, environ 70, beaucoup trop cher qualité médiocre cette salle. trop monde. seulement trois haltères 20 kg toute salle. autres haltères minuscules légers. rack squat banc plat. encore fois, suffisant nombre personnes. seulement deux disques hexanehexol, kg toute salle, moitié temps, trouve pas. disques 1, 25 kg. endroit désordre, gens remettent matériel bon mot endroit. aire trop petit. honneur injustifiable.",1
"mois, environ 70, beaucoup trop cher choix médiocre cette salle. trop monde. seulement trois haltères 20 kg toute salle. autres haltères minuscules légers. rack squat banc plat. calme fois, suffisant nombre personnes. seulement deux disques 2, kg toute salle, demi temps, trouve pas. disques mannitol, 25 kg. endroit désordre, remplir remettent escalier matériel bon endroit. espace trop petit. dommage injustifiable.",1
"sumo coûte cher: 200 dinars mois. 2023, 180 dinars, 2024, 190 dinars, 2025, toujours 200 dinars. ça veut dire ajoutent 10 dinars an ajoutent rien salle, gros vols, volé plus chose 10 entraîneurs complètement nuls donnent moindre conseil avant inscrives chez",1
"sumo coûte cher: deux cents dinars mois. 2023, 180 dinars, 2024, 190 dinars, 2025, toujours 200 dinars. ça veut dire ajoutent 10 dinars an ajoutent rien salle, gros vols, volé plus chose 10 entraîneurs complètement nuls donnent moindre conseil avant inscrives chez",1
"sumo coûte cher: 200 dinars mois. 2023, 180 dinars, 2024, 190 dinars, 2025, toujours 200 dinars. ça veut dire ajoutent triade dinars an ajoutent rien salle, gros vols, volé plus chose 10 entraîneurs complètement nuls donnent moindre concile avant inscrives chez",1
"sumo coûte cher: 200 dinars mois. 2023, 180 dinars, 2024, 190 dinars, 2025, toujours 200 dinars. ça veut dire ajoutent 10 dinars an ajoutent rien salle, gros vols, volé plus chose 10 entraîneurs réalisation nuls donnent coup moindre conseil avant inscrives chez",1
"sumo coûte cher: 200 dinars mois. 2023, 180 dinars, 2024, 190 dinars, 2025, toujours 200 dinars. ça veut dire ajoutent dinars an ajoutent rien salle, gros vols, volé plus chose 10 entraîneurs complètement nuls donnent moindre conseil avant inscrives chez",1
"sumo coûte cher: 200 dinars mois. 2023, 180 dinars, 2024, 190 dinars, 2025, toujours 200 dinars. ça veut dire ajoutent 10 dinars an ajoutent rien salle, gros vols, volé plus chose 10 entraîneurs complètement nuls donnent empreinte moindre conseil avant inscrives chez",1
"peu plus entretien refus, honteux trouver assez tapis pendant cours sans parler casiers ferment pas. ..",1
"peu plus entretien refus, honteux allure trouver assez tapis pendant cours sans parler casiers ferment pas. ..",1
"personnel accueil parfait, coachs également très sympas contrairement coachs california zephyr, paye 200 mois salle sport ferme 15h. week end, ridicule. salles sport partout monde, elles toutes moins chères, mieux équipées, elles toujours ouvertes.",1
"personnel accueil parfait, formateur également très sympa contrairement formateurs california zephyr, payé 200 mois. salle sport ferme 15h. week end, ridicule. salles sport partout monde, elles toutes moins chères, mieux équipées, elles toujours ouvertes.",1
"personnel accueil parfait, formateurs également très sympathiques, contrairement formateurs california zephyr, payés 200 mois. salle sport ferme 15h. week end, ridicule. salles sport monde entier, toutes moins chères, mieux équipées toujours ouvertes.",1
"travailleur réception parfait, coachs également très gentils contrairement coachs california zephyr, paie 200 mois salle sport ferme 15 heures week end, ridicule. salles sport partout monde, elles toutes moins chères meilleures commodités elles toujours ouvertes.",1
"personnel réception parfait, coachs également très gentils contrairement coachs california zephyr, paie 200 lune salle sport ferme 15 heures week end, ridicule. salles sport partout domaine, elles toutes moins chères meilleures commodités elles toujours ouvertes.",1
"personnel réception perfectif, coachs également très gentils contrairement coachs california zephyr, paie 200 mois salle sport ferme 15 heures week end, dérision. salles sport partout monde, elles toutes moins chères meilleures commodités elles toujours ouvertes.",1
boîte remise forme,1
crosse remise forme,1
séance essai 35dt vol. surtout plein 14h. squat rack manquant. comprends comment si grande salle peut contenir si peu machines.,1
séance essai 35dt vol. surtout bondé 14h. squat rack manquant. comprends comment si grand espace peut contenir si peu machines.,1
séance essai 35dt vol. particulier plein 14h manque rack squat. comprends comment caisson telle superficie puisse avoir aussi peu machines.,1
séance essai 35dt vol. surtout entier 14h manque rack squat. comprends comment salle telle superficie puisse avoir aussi peu machines.,1
"équipe négligente exception quelques personnes, toujours bon endroit entraîner si mettez cela anglaise",1
"possède toutes fonctionnalités dont besoin, exception sac boxe",2
très bon service,2
meilleur destination ceux veux pratiquer sport,2
base. matos dégrade petit petit ça reste meilleure option marché,2
"très bonne expérience fitness, équipe pro réception surtout mohamed ali très bons coach, spécialement ahmed mahdi.",2
"california team équipes préférées tunisie _emoji_etoile_ premier choix succursale urban north center, celle california mall également géniale expérience incroyable coach salim entraînement musculaire. recommande vivement _emoji_etoile_ _emoji_etoile_ cours body combat, habil fantastique _exclamation_ expérience globale excellente. tout super propre personnel incroyablement sympathique.",2
équipe écoute aide lorsque besoin faire exercices spécifiques. espace propre spacieux,2
"inscrit depuis quelques semaines vraiment satisfait _exclamation_ accueil excellent: personnel toujours souriant disponible répondre questions. cours collectifs rpm, body combat, body attack, etc.. hyper dynamiques, coachs passionnants surtout haythem créent super ambiance. sent tout suite aise _exclamation_ plus, salle toujours propre machines nettoyées régulièrement, vestiaires impeccables vrai plaisir entraîner. recommander sans hésiter ceux cherchent salle conviviale bien entretenue _exclamation_",2
recently joined california gym and glad did. the trainers are amazing and always make the workout sessions fun. the equipment is top notch and the facility is clean. already seeing results and couldn be happier.,2
"espace bien agencé salle possède plupart équipements nécessaires pratiquant musculation amateur. personnel entretien devrait cesser passer serpillière entre pieds clients plein milieu série. comprends entraîneurs puissent avoir envie être utiles, devraient respecter fait tout monde là bavarder supposer tout monde apprécie conseils non sollicités.",2
meilleure salle tunisie,2
"have been member of california gym for while now and couldn be happier with my experience. the trainers are friendly and knowledgeable, and the classes are always challenging and fun. the facility is clean and well maintained. highly recommend _exclamation_",2
parfaite salle sport ..,2
top salles gym tunisie,2
bien équipé organisé,2
propre gens sympathiques. parfois surpeuplé prix peu exagérés.,2
"très belle salle sport, assez espacée. matériel nécessaire travailler tous muscles corps faire bonne séance sport.",2
"différentes localités tunisie toutes utilisables carte membre. salle sport cun dispose également petite piscine récemment remplacé tous vélos spinning tecnogym globalement beaux bien entretenus, si sauna besoin être entièrement refait vestiaire manque ventilation peut être très encombré sans espace changer.",2
"salle sport très propre confortable, excellents équipements, bien plus modernes ceux salle sport londonienne. adoré vidéo projetée mur propose démonstrations exercices, minuteur séance efficace.",2
california gym expert fitness remise forme tunisie,2
formation forces forces dhw,2
rempli toute heure très qualitatif,2
"meilleure administration tous temps. coachs très dynamiques, ambiance générale motive donner fond.",2
"excellent club, comme tout réseau cg",2
meilleure équipe,2
propre coachs sympa pro. recommande,2
"super salle sport très accueillant part personnel locaux, senti bien cette salle sport beaucoup aidé skander mfarrej aidé technique exercices plus salle sport domicile écosse. recommande vivement cette salle sport skander comme coach, expérience étoiles moi.",2
excellente salle sport,2
meilleur salle sport toutes disciplines natation. recommande,2
club fitness haut gamme. comme famille,2
sympa propre.,2
espace sain,2
meilleure salle sport tunisie.,2
bravo lac,2
salle plus belle plus merveilleuse jamais vue. souhaite beaucoup progrès succès.,2
propre personnel sympathique bien organisé trop monde,2
super salle sport _emoji_ok_ _emoji_ok_ _emoji_ok_,2
"très propre, spacieuse, bien rangé. meilleure région grand tunis sud.",2
"tiens remercier mrs khouloud réception californie gym tunisia mall toute attention,devouement sympathie,vraiment grand bravo bonne continuation bravo aussi équipes coatchs ,je recommande vivement",2
"très excellente salle sport, merci tout personnel",2
très bonne salle sport,2
excellent club équipe professionnelle coaching dès réception jusqu plateaux entraînement,2
waouh bien,2
excellente petite salle sport bien équipée _exclamation_ beaucoup appareils cardio training très appréciable plusieurs formules pouvoir continuer entraîner salle si passage vacances,2
merci beaucoup equipe acceuil cun,2
adore _emoji_ok_,2
inchalla iji nhar netrena fiha sallle très professionnel,2
"excellent service, équipement entraînement neuf, tout impeccable. personnel sympathique.",2
"the best gym in tunis. propre, personnel accueillant, conseil _exclamation_ recommande fortement",2
68e anniversaire fondation armée nationale tunisienne depuis 20 mars 1956 _emoji_ok_ _emoji_ok_ _emoji_ok_ _emoji_ok_,2
dommage celle ci petite. matériel nécessaire séance sport _exclamation_,2
"franco tunsisenne peux dire mieux france _exclamation_ bluffée machines, coachs presents cours top _exclamation_ rpm juste genial, propreté jamais vu ça _exclamation_ _exclamation_ _exclamation_ _exclamation_ _exclamation_ femmes menage nettoient toute journée _exclamation_ _exclamation_ _exclamation_ tapis, après autre, ça existe ça france _exclamation_ _exclamation_ _exclamation_ _exclamation_ _exclamation_ bref conquise concept _exclamation_ _exclamation_ _exclamation_",2
très bon équipement très bon accueil. salle sport petite.,2
"très bon endroit entraîner beaucoup équipement, entraîneurs également super, recommande",2
bonne salle sport,2
"have been loyal customer of california gym tunisia for the past five years and must say their services are excellent. the facility is always clean and well maintained, the staff is friendly and helpful, and the equipment is top notch. highly recommend california gym to anyone looking for great place to work out.",2
meilleure chaîne salles sport tunisie,2
"environnement installations plutôt bons, particulier atmosphère",2
meilleure salle sport,2
très bien équipée tout dispo excellent,2
oui çà merci trouvé inscrite _exclamation_ ravie cours propreté,2
club crée passion sport _exclamation_,2
parfait apprends tardivement hammam peut être mis route demande .. dommage préciser,2
sans aucun doute meilleur groupe gym tunis. cours tous goûts toute heure. p.s. jamais essayé salle musculation.,2
neuf dispose bon équipement,2
rien réclamer tout bon,2
accord fait faut femmes menage promènent serpillière salle. autre chose quand cours yoga _question_ attends cours réinscrire.,2
meilleure salle california gym,2
cet endroit génial devant toute salle sport essayée jusqu présent. continuez bon entretien,2
excellent _exclamation_ _exclamation_,2
excellent club,2
excellent _exclamation_,2
salle sport très conviviale coach agréables ça fait maintenant 13 ans fréquente vais changer sitôt,2
"joined california gym few months ago and it has been an incredible experience so far. the trainers are knowledgeable, the classes are fun, and the equipment is modern and well maintained. have seen great results in my fitness journey. highly recommended _exclamation_",2
"california gym tunisia is the best gym have ever been to. the facilities are always clean and well maintained, and the staff is extremely friendly and helpful. the trainers are highly qualified and always available to assist with any questions or concerns. highly recommend california gym tunisia to anyone looking for great gym experience.",2
magnifique,2
"juste piscine, ça étoiles part ça, tout va bien.",2
salle sport spacieuse bon matériel. très propre recommande,2
faut tout juste choisir aller tôt matin ça va être agréable.,2
excellent place gym,2
endroit paisible,2
"espace bien agencé, grande variété cours, désinfection longueur journée tout espace. très bonne organisation. personnel tous coach professionnels chaleureux souriants. recommande",2
bon emplacement parking spacieux salle top,2
"aimé quartier, grand tout faut nourriture.",2
"belle salle sport beaucoup équipement, presque toujours bondée, tôt matin. plus, certains coachs personnels dispersés prennent trop place globalement, espace propre personnel sympathique idéal entraîner.",2
salle gymnastique,2
supplémentaire _exclamation_ _exclamation_ _exclamation_,2
endroit agréable faire exercice là bas,2
incroyable,2
"super salle sport. musique parfois trop forte, rend impossible écoute propre musique pendant entraînement. très propre",2
"bravo toute équipe lac1, très professionnel trop gentil",2
"this is really clean gym with very helpful coaches. they provide towels, unlimited bottles of water, and everything is sparkling clean. while the amount of gym equipment is not comparable to what you might get in other countries, the coaches are always active and will help you modify or make exercises more difficult or suitable. dumbbells up to 36kg. it doesn get too crowded in the weight room and the clientele is friendly. there seem to be some other facilities like swimming pool and sauna but never used them. overall recommend it, especially if you are staying nearby. prices while was there were 90ntd 30 for day pass, 270ntd 90 for week pass, and 450ntd 150 for month pass. they are priced like luxury and they sort of are.",2
superbe salle sport conforme normes allemandes _exclamation_ réceptionniste sympathique _exclamation_ merci _exclamation_,2
"bon endroit, personnel sympathique, haute qualité",2
service professionnel très propre. toilettes restent désirer manquent énormément entretien.,2
travaillé ici pendant semaine. salle sport spacieuse tout matériel nécessaire. salle propre conforme réglementations covid. matériel nettoyé permanence personnel entretien tout long journée.,2
tout bien bonne continuation,2
great clean gym,2
high level débutants,2
ans california gym propreté excellente partout vestiaires douches piscines salle cours matériel propreté sans faille qualite elevee matériel très vien entretenu coachs supers très professionnels accueil toujours parfait sourire qsualite gamme sport très variées grand nombre salle projet excellence retraite nb requête très vite prise compte solutionner parfait,2
bonnes machines bcp monde peu poids,2
"bonjour _exclamation_ fréquente californie gym lac apriori club révélé erroné. effet, agréable club,cours superbement bien donnés professeurs pro. vais plutôt matinée car moins monde soirée. cordialement, soumy",2
bon travail,2
meilleure salle sport pays,2
"endroits préférés disponibilité équipements sportifs cours variés. personnel excellent très accueillant. absence piscine point faible, possibilité rendre importe quelle agence affiliée carte considérée comme excellente solution. prix peut paraître élevé, grâce excellence services, aucun problème.",2
salle sport fantastique _exclamation_,2
étoiles _emoji_etoile_brillante_,2
"espace spacieux grande salle toutes activités sportives, personnel professionnel, possède chaîne salles tunisie étranger.",2
très fréquenté service excellent...,2
accueil professionnel.,2
toooop _exclamation_ dernière technologie matrix,2
bonne salle sport. propre bien rangée. plus disques barres utiles haltérophiles hommes forts,2
"personnel très accueillant, coach wissem tres attentif toujours écoute meilleurs",2
"tous ceux suivent cours mills étranger, leurs cours excellents. instructeurs ashraf sarra formidables. bénéficierez entraînements incroyables. énergie contagieuse technique impeccable. pouvez acheter abonnements hebdomadaires, mensuels journaliers. merci merveilleux moments entraînement tunis.",2
meilleurs deuxième famille,2
bravo équipe california gym lac bon continuation,2
endroit agréable,2
fais partie famille california gym depuis ans,2
meilleure salle sport tunisie,2
parmi meilleures salles tunisie.,2
"salle très propre, matériels professionnels personnelles très chaleureux.",2
meilleur club tunisie. propreté lieux plateau agréable.,2
excellente _emoji_coeur_ _emoji_coeur_ _emoji_coeur_ _emoji_coeur_ _emoji_coeur_,2
"bon endroit beaucoup équipements, manque aussi beaucoup poids.",2
pass accéder toutes salles top,2
salle sport très acceuillante bien equipeé,2
expérience behya,2
belle spéciale tenue spacieuse propre,2
"conseille vivement cg bardo. effet, endroit convivial propre accueil chaleureux, sympathique pro. personnel très pro, dynamique réactif. coachs très sympas,compétents accessibles.",2
jolie design,2
bon emplacement.,2
endroit propre petit,2
rejoignez expérience sportive incroyable,2
escalator toujours panne _exclamation_ prière bien vouloir trouver solution,2
bel endroit. très propre.,2
masterclass,2
service accueil chaleureux,2
endroit idéal équipe idéale,2
grande salle sport propre,2
très bonne gestion lieux juste plus efforts détails parce gens font attention détails. personnel bien choisi matériel aussi top faut développer coin vente articles pousser peu buvette gens viennent heure pause midi ca bien trouvent choses manger...bravo bonne continuation,2
"tout va bien, coachs aident si faites quelque chose mal.",2
merci service,2
renover actuellement rénovation toutes qualités grande salle,2
très bien excellent,2
metterai si seulement ...,2
"horaires fermetures très rigides, bon ensemble",2
mouv mouv mouv. ...,2
"très bonne salle, matériel rénové top",2
"franchement endroit magnifique détente défoulement. personnel petit soin, sympathique écoute, coachs très qualifiés surtout hygiène remarquable. bravo",2
meilleurs _exclamation_ _exclamation_,2
top top top _exclamation_ mention spéciale propreté salle ennasr bravo toute équipe,2
très propre organisé,2
"excellents coach, équipe magnifique, sympathiques, grandes gentillesse, professionnels. grande salle musculation differentes salles cours rpm, trx..., salle cross training, piscine, club enfant, vestiaires hommes, femmes parle moi, si fais mauvais entraînement engin, tout suite, mise courant coach med hammouda remercie infiniment toute équipe aussi _exclamation_ _exclamation_",2
tiens remercier manager m. malek ainsi deux coachs nasreddine surtout farid salle california gym lac excellent travail collègues.,2
excellente salle sport. coatching haut niveau. infrastructures équipements très haut standing.,2
"globalement satisfait. just ça mieux ajouter équipements tels haltères, équipements pectoraux... sinon côté hygiène parfait, grand bravo femmes ménages boulots.",2
professionnel,2
"choix salle sport excellence super propre, personnels coachs top, clients aussi, matériels accès plusieurs salles",2
salle sport fitness complète tout matériel dont besoin sportif salles cours piscine salle rpm petit snack vestiaires douches sauna vaporium ..,2
excellente salle coachs toujours service adhérents. excellent accueil entrée.,2
sport vie confort bien être,2
"bonne salle sport nombreux appareils cardio musculation. cependant, très petite et, être honnête, dégage odeur étrange. aussi peu cher pass journaliers. coachs sportifs présents permanence, appréciable, peut aussi consulter nutritionniste 20 dinars",2
adore gym _exclamation_,2
excellent centre remise forme disponible plusieurs ville,2
"merci réponses _exclamation_ dommage abonnement 12 mois, nettement préféré mois peut être moyen négocier, plus près. pense aussi comme soumy matin tôt doit être moins blindé soir après fermeture bureaux bref voir..à voir...",2
belle expérience,2
"amélioration amélioration. coachs excellents, ambiance géniale. propreté gestion clubs remarquable _exclamation_",2
"grand bravo clubs california gym mention spéciale california gym lac1. ambiance magnifique, tous employés très aimables sans exception. coachs plateaux ainsi coachs cours très compétents viens remercier responsable malek professionnalisme gestion club. sans oublier femme ménages fatouma train faire grand effort propreté salle. bravo bonne continuation.",2
"tout personnel très gentil, entraîneurs très serviables tout moment, certainement surcapacité _exclamation_",2
très belle expérience,2
